1504162987.591,GSRval,Res_people(KΩ),Num,:
1504162987.591,258,673.63,0
1504162987.607,255,663.20,0
1504162987.611,249,642.58,0
1504162987.628,250,645.99,0
1504162987.631,247,635.78,0
1504162987.648,256,666.67,0
1504162987.648,249,642.58,0
1504162987.668,251,649.42,0
1504162987.669,248,639.18,0
1504162987.689,258,673.63,0
1504162987.689,250,645.99,0
1504162987.709,253,656.29,0
1504162987.710,250,645.99,0
1504162987.726,260,680.63,0
1504162987.730,252,652.85,0
1504162987.746,253,656.29,0
1504162987.750,250,645.99,0
1504162987.767,261,684.14,0
1504162987.770,252,652.85,0
1504162987.787,254,659.74,0
1504162987.791,251,649.42,0
1504162987.809,262,687.66,0
1504162987.811,252,652.85,0
1504162987.828,255,663.20,0
1504162987.832,251,649.42,0
1504162987.848,263,691.20,0
1504162987.848,252,652.85,0
1504162987.869,255,663.20,0
1504162987.869,251,649.42,0
1504162987.885,263,691.20,0
1504162987.889,252,652.85,0
1504162987.906,255,663.20,0
1504162987.911,250,645.99,0
1504162987.926,251,649.42,0
1504162987.930,249,642.58,0
1504162987.946,255,663.20,0
1504162987.951,250,645.99,0
1504162987.967,251,649.42,0
1504162987.971,249,642.58,0
1504162987.987,256,666.67,0
1504162987.991,250,645.99,0
1504162988.008,252,652.85,0
1504162988.014,250,645.99,0
1504162988.028,258,673.63,0
1504162988.028,251,649.42,0
1504162988.049,253,656.29,0
1504162988.049,250,645.99,0
1504162988.069,259,677.12,0
1504162988.069,252,652.85,0
1504162988.089,253,656.29,0
1504162988.090,250,645.99,0
1504162988.106,259,677.12,0
1504162988.110,251,649.42,0
1504162988.126,252,652.85,0
1504162988.130,249,642.58,0
1504162988.147,259,677.12,0
1504162988.151,250,645.99,0
1504162988.167,251,649.42,0
1504162988.171,249,642.58,0
1504162988.188,260,680.63,0
1504162988.188,250,645.99,0
1504162988.208,253,656.29,0
1504162988.208,249,642.58,0
1504162988.228,261,684.14,0
1504162988.228,251,649.42,0
1504162988.249,255,663.20,0
1504162988.249,250,645.99,0
1504162988.269,252,652.85,0
1504162988.269,249,642.58,0
1504162988.286,256,666.67,0
1504162988.290,251,649.42,0
1504162988.306,252,652.85,0
1504162988.310,249,642.58,0
1504162988.327,257,670.14,0
1504162988.330,251,649.42,0
1504162988.347,252,652.85,0
1504162988.351,250,645.99,0
1504162988.367,258,673.63,0
1504162988.371,252,652.85,0
1504162988.388,253,656.29,0
1504162988.392,250,645.99,0
1504162988.408,259,677.12,0
1504162988.409,252,652.85,0
1504162988.429,254,659.74,0
1504162988.429,251,649.42,0
1504162988.445,260,680.63,0
1504162988.449,253,656.29,0
1504162988.469,254,659.74,0
1504162988.470,251,649.42,0
1504162988.486,262,687.66,0
1504162988.490,253,656.29,0
1504162988.507,255,663.20,0
1504162988.511,252,652.85,0
1504162988.527,263,691.20,0
1504162988.531,254,659.74,0
1504162988.547,256,666.67,0
1504162988.551,253,656.29,0
1504162988.568,254,659.74,0
1504162988.572,252,652.85,0
1504162988.588,256,666.67,0
1504162988.589,253,656.29,0
1504162988.609,254,659.74,0
1504162988.609,252,652.85,0
1504162988.629,257,670.14,0
1504162988.629,253,656.29,0
1504162988.650,254,659.74,0
1504162988.650,251,649.42,0
1504162988.666,258,673.63,0
1504162988.670,253,656.29,0
1504162988.686,253,656.29,0
1504162988.690,251,649.42,0
1504162988.707,258,673.63,0
1504162988.711,252,652.85,0
1504162988.727,253,656.29,0
1504162988.731,250,645.99,0
1504162988.748,258,673.63,0
1504162988.748,252,652.85,0
1504162988.768,252,652.85,0
1504162988.768,250,645.99,0
1504162988.788,258,673.63,0
1504162988.789,252,652.85,0
1504162988.809,252,652.85,0
1504162988.809,249,642.58,0
1504162988.825,258,673.63,0
1504162988.829,249,642.58,0
1504162988.846,250,645.99,0
1504162988.850,247,635.78,0
1504162988.866,257,670.14,0
1504162988.870,248,639.18,0
1504162988.887,249,642.58,0
1504162988.891,246,632.39,0
1504162988.908,247,635.78,0
1504162988.911,245,629.01,0
1504162988.928,250,645.99,0
1504162988.931,247,635.78,0
1504162988.949,248,639.18,0
1504162988.952,246,632.39,0
1504162988.968,251,649.42,0
1504162988.968,247,635.78,0
1504162988.989,249,642.58,0
1504162988.989,246,632.39,0
1504162989.009,252,652.85,0
1504162989.010,248,639.18,0
1504162989.030,249,642.58,0
1504162989.030,247,635.78,0
1504162989.046,253,656.29,0
1504162989.050,249,642.58,0
1504162989.067,250,645.99,0
1504162989.070,248,639.18,0
1504162989.087,255,663.20,0
1504162989.091,249,642.58,0
1504162989.108,250,645.99,0
1504162989.111,248,639.18,0
1504162989.128,255,663.20,0
1504162989.128,249,642.58,0
1504162989.149,250,645.99,0
1504162989.149,248,639.18,0
1504162989.168,256,666.67,0
1504162989.169,249,642.58,0
1504162989.189,250,645.99,0
1504162989.189,247,635.78,0
1504162989.209,248,639.18,0
1504162989.210,245,629.01,0
1504162989.226,249,642.58,0
1504162989.230,247,635.78,0
1504162989.247,248,639.18,0
1504162989.251,245,629.01,0
1504162989.267,249,642.58,0
1504162989.271,247,635.78,0
1504162989.287,247,635.78,0
